#Zini,#Age,#Mini,#Mass,#logL,#logTe,#logg,#label,#McoreTP,#C_O,#period0,#period1,#pmode,#Mloss,#tau1m,#X,#Y,#Xc,#Xn,#Xo,#Cexcess,#Z,#mbolmag,#Gmag,#G_BPmag,#G_RPmag
0.008,141000000,4.281424522,4.28,2.989,3.9447,2.811,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.702,-2.704,-2.688,-2.727
0.008,141000000,4.281580448,4.28,2.984,3.9328,2.769,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.689,-2.731,-2.705,-2.771
0.008,141000000,4.281727314,4.28,2.978,3.9208,2.726,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.676,-2.75,-2.714,-2.809
0.008,141000000,4.281865597,4.281,2.973,3.9089,2.684,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.662,-2.761,-2.712,-2.844
0.008,141000000,4.281995773,4.281,2.967,3.8969,2.643,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.647,-2.766,-2.702,-2.874
0.008,141000000,4.282118321,4.281,2.96,3.885,2.601,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.631,-2.764,-2.685,-2.902
0.008,141000000,4.282233715,4.281,2.954,3.8731,2.56,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.615,-2.758,-2.661,-2.927
0.008,141000000,4.282342434,4.281,2.947,3.8611,2.519,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.598,-2.748,-2.632,-2.95
0.008,141000000,4.282444477,4.281,2.94,3.8492,2.478,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.58,-2.734,-2.598,-2.969
0.008,141000000,4.282540798,4.281,2.933,3.8373,2.438,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.562,-2.717,-2.559,-2.985
0.008,141000000,4.282631874,4.281,2.925,3.8253,2.397,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.543,-2.696,-2.518,-2.996
0.008,141000000,4.282718658,4.281,2.918,3.8133,2.357,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.524,-2.674,-2.474,-3.006
0.008,141000000,4.282800674,4.281,2.91,3.8013,2.317,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.504,-2.649,-2.426,-3.012
0.008,141000000,4.282878399,4.282,2.902,3.7894,2.277,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.484,-2.622,-2.376,-3.016
0.008,141000000,4.282953262,4.282,2.893,3.7774,2.238,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.463,-2.593,-2.322,-3.017
0.008,141000000,4.283028126,4.282,2.884,3.7653,2.199,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.44,-2.559,-2.262,-3.013
0.008,141000000,4.283108711,4.282,2.873,3.7529,2.16,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.413,-2.52,-2.194,-3.004
0.008,141000000,4.28319931,4.282,2.86,3.7406,2.124,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.38,-2.471,-2.117,-2.985
0.008,141000000,4.283319473,4.282,2.84,3.7285,2.096,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.33,-2.402,-2.019,-2.945
0.008,141000000,4.283441067,4.282,2.818,3.7192,2.08,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.275,-2.33,-1.924,-2.894
0.008,141000000,4.283578396,4.282,2.794,3.7101,2.068,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.215,-2.251,-1.823,-2.835
0.008,141000000,4.283728123,4.282,2.774,3.7011,2.052,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.165,-2.181,-1.731,-2.785
0.008,141000000,4.283833981,4.283,2.765,3.695,2.037,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.142,-2.144,-1.677,-2.76
0.008,141000000,4.283935547,4.283,2.777,3.6892,2.001,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.173,-2.158,-1.677,-2.787
0.008,141000000,4.284083366,4.283,2.805,3.6809,1.94,3,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003877,0.003521,-1,0.008,-2.243,-2.205,-1.703,-2.852
0.008,141000000,4.284208298,4.283,2.844,3.6744,1.876,3,0,0.536,0,0,-1,-1E-30,0,0.7289,0.2631,0.001416,0.0003886,0.003521,-1,0.008,-2.339,-2.279,-1.759,-2.94
0.008,141000000,4.284319401,4.283,2.88,3.6694,1.819,3,0,0.53,0,0,-1,-1E-30,0,0.7289,0.2631,0.0014,0.0003964,0.003521,-1,0.008,-2.43,-2.354,-1.821,-3.025
0.008,141000000,4.284444809,4.283,2.915,3.6652,1.767,3,0,0.514,0,0,-1,-1E-30,0,0.7289,0.2631,0.001357,0.0004319,0.003521,-1,0.008,-2.518,-2.427,-1.881,-3.107
0.008,141000000,4.284578323,4.283,2.948,3.6615,1.72,3,0,0.491,0,0,-1,-1E-30,0,0.7288,0.2632,0.001297,0.0004903,0.003521,-1,0.008,-2.599,-2.494,-1.937,-3.182
0.008,141000000,4.284652233,4.283,2.959,3.6603,1.704,3,0,0.479,0,0,-1,-1E-30,0,0.7288,0.2632,0.001264,0.0005307,0.003521,-1,0.008013,-2.627,-2.517,-1.957,-3.208
0.008,141000000,4.284815788,4.284,2.983,3.6576,1.67,3,0,0.451,0,0,-1,-1E-30,0,0.7287,0.2633,0.001192,0.0006187,0.003521,-1,0.008043,-2.686,-2.566,-1.998,-3.263
0.008,141000000,4.284935951,4.284,2.996,3.6562,1.651,3,0,0.439,0,0,-1,-1E-30,0,0.7287,0.2633,0.00116,0.0006579,0.003521,-1,0.008005,-2.72,-2.594,-2.022,-3.294
0.008,141000000,4.285376072,4.284,3.043,3.6513,1.584,3,0,0.404,0,0,-1,-1E-30,0,0.7285,0.2635,0.001066,0.0007741,0.003521,-1,0.008036,-2.838,-2.692,-2.104,-3.403
0.008,141000000,4.285776615,4.284,3.084,3.6473,1.527,3,0,0.385,0,0,-1,-1E-30,0,0.7281,0.2638,0.001012,0.0008499,0.003509,-1,0.008075,-2.941,-2.776,-2.174,-3.497
0.008,141000000,4.286216259,4.285,3.129,3.643,1.465,3,0,0.375,0,0,-1,-1E-30,0,0.7264,0.2655,0.0009689,0.0009594,0.003444,-1,0.008079,-3.052,-2.867,-2.251,-3.599
0.008,141000000,4.286656857,4.285,3.173,3.6391,1.405,3,0,0.374,0,0,-1,-1E-30,0,0.7218,0.2701,0.0009353,0.001096,0.003336,-1,0.008083,-3.163,-2.958,-2.327,-3.7
0.008,141000000,4.287136555,4.286,3.221,3.635,1.341,3,0,0.373,0,0,-1,-1E-30,0,0.715,0.2769,0.0009064,0.001219,0.003236,-1,0.008032,-3.282,-3.056,-2.409,-3.809
0.008,141000000,4.287576675,4.286,3.258,3.6319,1.291,3,0,0.373,0,0,-1,-1E-30,0,0.7095,0.2825,0.0008884,0.001297,0.003173,-1,0.008032,-3.376,-3.134,-2.474,-3.895
0.008,141000000,4.288739681,4.287,3.304,3.6282,1.231,3,0,0.373,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008726,0.001365,0.003118,-1,0.008001,-3.49,-3.227,-2.553,-3.999
0.008,141000000,4.288901329,4.288,3.305,3.6281,1.229,3,0,0.373,0,0,-1,-1E-30,0,0.7036,0.2884,0.0008724,0.001366,0.003117,-1,0.008,-3.493,-3.23,-2.555,-4.002
0.008,141000000,4.296073437,4.295,3.277,3.6311,1.271,4,0,0.373,0,0,-1,-1E-30,0,0.7036,0.2884,0.0008726,0.001366,0.003117,-1,0.008,-3.421,-3.175,-2.512,-3.938
0.008,141000000,4.301764488,4.3,3.245,3.6343,1.315,4,0,0.373,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008727,0.001366,0.003116,-1,0.008,-3.343,-3.113,-2.463,-3.868
0.008,141000000,4.306342602,4.305,3.211,3.6376,1.363,4,0,0.373,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008729,0.001366,0.003116,-1,0.008,-3.258,-3.046,-2.408,-3.792
0.008,141000000,4.31022501,4.309,3.178,3.6408,1.409,4,0,0.374,0,0,-1,-1E-30,0,0.7037,0.2883,0.000873,0.001366,0.003116,-1,0.008,-3.175,-2.979,-2.354,-3.717
0.008,141000000,4.313874245,4.312,3.144,3.644,1.457,4,0,0.374,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008731,0.001366,0.003116,-1,0.008,-3.091,-2.91,-2.297,-3.64
0.008,141000000,4.317610264,4.316,3.109,3.6475,1.506,4,0,0.374,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008732,0.001366,0.003116,-1,0.008,-3.002,-2.838,-2.237,-3.559
0.008,141000000,4.321219921,4.32,3.076,3.6509,1.553,4,0,0.374,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008733,0.001366,0.003116,-1,0.008,-2.921,-2.773,-2.183,-3.486
0.008,141000000,4.32538414,4.324,3.042,3.6546,1.602,4,0,0.374,0,0,-1,-1E-30,0,0.7037,0.2883,0.0008734,0.001366,0.003116,-1,0.008,-2.836,-2.704,-2.127,-3.408
0.008,141000000,4.330916405,4.329,3.006,3.6591,1.657,4,0,0.374,0,0,-1,-1E-30,0,0.7038,0.2882,0.0008735,0.001366,0.003116,-1,0.008,-2.745,-2.631,-2.067,-3.325
0.008,141000000,4.337962627,4.336,2.975,3.6643,1.71,4,0,0.374,0,0,-1,-1E-30,0,0.7038,0.2882,0.0008737,0.001366,0.003116,-1,0.008,-2.667,-2.572,-2.023,-3.255
0.008,141000000,4.348652363,4.347,2.954,3.6715,1.76,4,0,0.374,0,0,-1,-1E-30,0,0.7038,0.2882,0.000874,0.001366,0.003115,-1,0.008,-2.614,-2.546,-2.017,-3.213
0.008,141000000,4.357478619,4.356,2.976,3.6796,1.772,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008743,0.001365,0.003115,-1,0.008,-2.669,-2.628,-2.119,-3.278
0.008,141000000,4.362312794,4.361,3.004,3.6868,1.773,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008744,0.001365,0.003115,-1,0.008,-2.741,-2.721,-2.232,-3.357
0.008,141000000,4.365608692,4.364,3.036,3.6961,1.778,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008745,0.001365,0.003115,-1,0.008,-2.821,-2.828,-2.362,-3.444
0.008,141000000,4.367890835,4.366,3.061,3.7055,1.791,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008745,0.001365,0.003115,-1,0.008,-2.882,-2.91,-2.468,-3.506
0.008,141000000,4.370010853,4.368,3.082,3.7175,1.819,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008746,0.001365,0.003115,-1,0.008,-2.934,-2.988,-2.577,-3.557
0.008,141000000,4.371141434,4.369,3.092,3.7268,1.846,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008746,0.001365,0.003115,-1,0.008,-2.959,-3.032,-2.643,-3.579
0.008,141000000,4.372355461,4.371,3.101,3.7388,1.885,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008747,0.001365,0.003115,-1,0.008,-2.983,-3.075,-2.716,-3.594
0.008,141000000,4.373473167,4.372,3.109,3.7507,1.924,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008747,0.001365,0.003115,-1,0.008,-3.003,-3.111,-2.78,-3.6
0.008,141000000,4.374544144,4.373,3.116,3.7621,1.963,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008747,0.001365,0.003115,-1,0.008,-3.021,-3.141,-2.837,-3.601
0.008,141000000,4.375692844,4.374,3.123,3.7734,2.002,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008747,0.001365,0.003115,-1,0.008,-3.037,-3.169,-2.89,-3.6
0.008,141000000,4.376992703,4.375,3.13,3.7846,2.04,5,0,0.374,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008748,0.001365,0.003115,-1,0.008,-3.054,-3.195,-2.939,-3.598
0.008,141000000,4.378563404,4.377,3.136,3.7948,2.074,5,0,0.375,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008748,0.001365,0.003115,-1,0.008,-3.07,-3.217,-2.983,-3.594
0.008,141000000,4.381382942,4.379,3.143,3.8044,2.106,5,0,0.375,0,0,-1,-1E-30,0,0.7039,0.2881,0.0008749,0.001365,0.003114,-1,0.008,-3.088,-3.24,-3.025,-3.591
0.008,141000000,4.385689259,4.384,3.153,3.8165,2.145,5,0,0.375,0,0,-1,-1E-30,0,0.704,0.288,0.000875,0.001365,0.003114,-1,0.008,-3.112,-3.27,-3.078,-3.589
0.008,141000000,4.390276432,4.388,3.157,3.814,2.131,6,0,0.375,0,0,-1,-1E-30,0,0.704,0.288,0.0008751,0.001365,0.003114,-1,0.008,-3.123,-3.279,-3.083,-3.605
0.008,141000000,4.400000095,4.398,3.168,3.8108,2.109,6,0,0.375,0,0,-1,-1E-30,0,0.704,0.288,0.0008754,0.001365,0.003114,-1,0.008,-3.149,-3.305,-3.102,-3.639
0.008,141000000,4.408664227,4.407,3.177,3.8077,2.088,6,0,0.375,0,0,-1,-1E-30,0,0.704,0.288,0.0008754,0.001365,0.003114,-1,0.008004,-3.172,-3.327,-3.118,-3.669
0.008,141000000,4.426302433,4.425,3.194,3.7995,2.039,6,0,0.375,0,0,-1,-1E-30,0,0.7041,0.2879,0.0008754,0.001364,0.003115,-1,0.008013,-3.216,-3.367,-3.142,-3.731
0.008,141000000,4.435355663,4.434,3.201,3.7903,1.997,6,0,0.375,0,0,-1,-1E-30,0,0.7041,0.2879,0.0008755,0.001364,0.003115,-1,0.008018,-3.234,-3.38,-3.136,-3.767
0.008,141000000,4.441652775,4.44,3.205,3.7798,1.952,6,0,0.375,0,0,-1,-1E-30,0,0.7041,0.2879,0.0008755,0.001364,0.003115,-1,0.008021,-3.242,-3.381,-3.116,-3.795
0.008,141000000,4.446457863,4.445,3.206,3.7688,1.907,6,0,0.375,0,0,-1,-1E-30,0,0.7041,0.2878,0.0008755,0.001364,0.003115,-1,0.008024,-3.245,-3.374,-3.085,-3.817
0.008,141000000,4.450340748,4.449,3.206,3.7578,1.863,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001364,0.003115,-1,0.008026,-3.246,-3.363,-3.049,-3.834
0.008,141000000,4.454164028,4.453,3.205,3.7452,1.814,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001364,0.003115,-1,0.008027,-3.243,-3.345,-3.001,-3.848
0.008,141000000,4.456792831,4.455,3.204,3.7354,1.777,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001364,0.003115,-1,0.008029,-3.239,-3.327,-2.96,-3.854
0.008,141000000,4.459123135,4.457,3.2,3.7244,1.737,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.00803,-3.231,-3.3,-2.905,-3.854
0.008,141000000,4.461105824,4.459,3.196,3.7146,1.702,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.008031,-3.22,-3.269,-2.849,-3.845
0.008,141000000,4.463012219,4.461,3.19,3.7063,1.675,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.008032,-3.206,-3.238,-2.796,-3.832
0.008,141000000,4.465362549,4.464,3.182,3.6974,1.647,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.008033,-3.184,-3.195,-2.731,-3.809
0.008,141000000,4.467567444,4.466,3.169,3.6894,1.629,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.008034,-3.152,-3.141,-2.656,-3.772
0.008,141000000,4.469404221,4.468,3.152,3.6816,1.614,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008755,0.001363,0.003116,-1,0.008035,-3.111,-3.078,-2.573,-3.725
0.008,141000000,4.471432209,4.47,3.134,3.673,1.598,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008036,-3.066,-3.004,-2.476,-3.669
0.008,141000000,4.474529266,4.473,3.13,3.6608,1.554,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008038,-3.055,-2.948,-2.387,-3.639
0.008,141000000,4.476080418,4.474,3.156,3.6522,1.494,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.119,-2.977,-2.391,-3.688
0.008,141000000,4.476331234,4.475,3.171,3.6493,1.466,6,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.159,-3.003,-2.407,-3.721
0.008,141000000,4.476435661,4.475,3.197,3.6461,1.428,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.222,-3.051,-2.444,-3.777
0.008,141000000,4.47655201,4.475,3.231,3.6423,1.379,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.308,-3.12,-2.498,-3.854
0.008,141000000,4.476848602,4.475,3.225,3.6433,1.389,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.293,-3.109,-2.492,-3.842
0.008,141000000,4.477508545,4.476,3.241,3.641,1.364,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.333,-3.138,-2.512,-3.876
0.008,141000000,4.477795601,4.476,3.28,3.6368,1.308,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.008039,-3.43,-3.214,-2.572,-3.963
0.008,141000000,4.478091717,4.476,3.319,3.633,1.254,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.00804,-3.527,-3.29,-2.633,-4.05
0.008,141000000,4.47846508,4.477,3.358,3.6291,1.2,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.00804,-3.624,-3.366,-2.694,-4.136
0.008,141000000,4.478934288,4.477,3.398,3.6254,1.145,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008755,0.001363,0.003116,-1,0.00804,-3.724,-3.446,-2.759,-4.226
0.008,141000000,4.479509831,4.478,3.438,3.6216,1.089,7,0,0.375,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008753,0.001363,0.003116,-1,0.00804,-3.825,-3.524,-2.82,-4.315
0.008,141000000,4.480175018,4.479,3.479,3.6178,1.034,7,0,0.374,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008741,0.001363,0.003116,-1,0.008041,-3.927,-3.603,-2.882,-4.404
0.008,141000000,4.480865955,4.479,3.519,3.6141,0.979,7,0,0.373,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008708,0.001367,0.003116,-1,0.008041,-4.027,-3.681,-2.943,-4.493
0.008,141000000,4.481518269,4.48,3.558,3.6106,0.925,7,0,0.37,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008656,0.001373,0.003116,-1,0.008041,-4.126,-3.756,-3,-4.579
0.008,141000000,4.482110977,4.48,3.597,3.607,0.872,7,0,0.368,0,0,-1,-1E-30,0,0.7042,0.2877,0.000861,0.001379,0.003116,-1,0.008042,-4.223,-3.829,-3.054,-4.662
0.008,141000000,4.482645989,4.481,3.636,3.6034,0.819,7,0,0.367,0,0,-1,-1E-30,0,0.7043,0.2877,0.0008571,0.001383,0.003116,-1,0.008042,-4.321,-3.901,-3.108,-4.746
0.008,141000000,4.483130932,4.482,3.676,3.5999,0.765,7,0,0.365,0,0,-1,-1E-30,0,0.7043,0.2877,0.0008539,0.001387,0.003116,-1,0.008042,-4.419,-3.974,-3.161,-4.83
0.008,141000000,4.483570576,4.482,3.715,3.5963,0.712,7,0,0.364,0,0,-1,-1E-30,0,0.7043,0.2877,0.0008512,0.001391,0.003115,-1,0.008042,-4.517,-4.046,-3.213,-4.912
0.008,141000000,4.483976364,4.482,3.753,3.5927,0.659,7,0,0.363,0,0,-1,-1E-30,0,0.7042,0.2877,0.0008489,0.001394,0.003114,-1,0.008068,-4.614,-4.114,-3.258,-4.993
0.008,141000000,4.484354973,4.483,3.792,3.5891,0.606,7,0,0.363,0,0,-1,-1E-30,0,0.7042,0.2877,0.000847,0.001399,0.003112,-1,0.008059,-4.71,-4.181,-3.303,-5.072
0.008,141000000,4.484710693,4.483,3.83,3.5855,0.553,7,0,0.363,0,0,-1,-1E-30,0,0.7042,0.2878,0.0008453,0.001404,0.003109,-1,0.008008,-4.806,-4.249,-3.348,-5.151
0.008,141000000,4.485043526,4.483,3.869,3.5819,0.5,7,0,0.362,0,0,-1,-1E-30,0,0.7041,0.2879,0.0008437,0.00141,0.003105,-1,0.008019,-4.902,-4.313,-3.386,-5.228
0.008,141000000,4.485353947,4.484,3.907,3.5782,0.447,7,0,0.362,0,0,-1,-1E-30,0,0.7038,0.2881,0.0008419,0.001417,0.003099,-1,0.008083,-4.998,-4.372,-3.414,-5.302
0.008,141000000,4.485646725,4.484,3.945,3.5745,0.395,7,0,0.362,0,0,-1,-1E-30,0,0.703,0.2889,0.0008398,0.001426,0.003091,-1,0.008087,-5.091,-4.429,-3.439,-5.375
0.008,141000000,4.485931397,4.484,3.982,3.5707,0.343,7,0,0.362,0,0,-1,-1E-30,0,0.7006,0.2914,0.0008365,0.001442,0.003078,-1,0.008025,-5.185,-4.486,-3.465,-5.447
0.008,141000000,4.486208439,4.485,4.02,3.5674,0.291,7,0,0.362,0,0,-1,-1E-30,0,0.6912,0.3008,0.0008257,0.001491,0.003038,-1,0.008009,-5.281,-4.543,-3.484,-5.519
0.008,141000000,4.486465454,4.485,4.062,3.5643,0.237,7,0,0.363,0,0,-1,-1E-30,0,0.672,0.32,0.000804,0.00159,0.002956,-1,0.008022,-5.384,-4.609,-3.511,-5.6
0.008,141000000,4.486673355,4.485,4.103,3.5609,0.183,7,0,0.363,0,0,-1,-1E-30,0,0.6574,0.3345,0.0007875,0.001665,0.002894,-1,0.008052,-5.487,-4.671,-3.53,-5.678
0.008,141000000,4.486854076,4.485,4.143,3.557,0.127,7,0,0.363,0,0,-1,-1E-30,0,0.6507,0.3412,0.00078,0.001699,0.002865,-1,0.008056,-5.588,-4.725,-3.538,-5.751
0.008,141000000,4.487040043,4.485,4.187,3.5525,0.065,7,0,0.363,0,0,-1,-1E-30,0,0.6469,0.345,0.0007758,0.001719,0.002849,-1,0.008014,-5.698,-4.769,-3.505,-5.819
0.008,141000000,4.487210751,4.486,4.227,3.5481,0.007,7,0,0.363,0,0,-1,-1E-30,0,0.645,0.347,0.0007735,0.001729,0.002841,-1,0.008,-5.799,-4.801,-3.454,-5.876
0.008,141000000,4.487364769,4.486,4.263,3.544,-0.045,7,0,0.363,0,0,-1,-1E-30,0,0.644,0.348,0.0007724,0.001734,0.002836,-1,0.008,-5.887,-4.826,-3.4,-5.925
0.008,141000000,4.487550736,4.486,4.285,3.5414,-0.078,7,0,0.363,0,0,-1,-1E-30,0,0.6435,0.3485,0.0007719,0.001737,0.002834,-1,0.008033,-5.943,-4.837,-3.354,-5.952
0.008,141000000,4.487775326,4.486,4.27,3.5433,-0.055,7,0,0.363,0,0,-1,-1E-30,0,0.6432,0.3488,0.0007715,0.001738,0.002833,-1,0.00805,-5.904,-4.832,-3.391,-5.935
0.008,141000000,4.48780489,4.486,4.234,3.5475,-0.002,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.815,-4.808,-3.45,-5.887
0.008,141000000,4.487818241,4.486,4.195,3.5519,0.055,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.717,-4.778,-3.501,-5.832
0.008,141000000,4.487827778,4.486,4.153,3.5565,0.115,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.612,-4.742,-3.548,-5.771
0.008,141000000,4.487838745,4.486,4.143,3.5576,0.129,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.588,-4.731,-3.55,-5.755
0.008,141000000,4.487854004,4.486,4.165,3.5553,0.098,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.641,-4.755,-3.541,-5.79
0.008,141000000,4.487871647,4.486,4.195,3.5518,0.054,7,0,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.718,-4.779,-3.502,-5.833
0.008,141000000,4.487919807,4.486,4.24,3.5468,-0.011,7,0.86,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008045,-5.831,-4.812,-3.44,-5.896
0.008,141000000,4.48792696,4.486,4.247,3.546,-0.021,7,0.851,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008044,-5.848,-4.817,-3.43,-5.905
0.008,141000000,4.487933636,4.486,4.251,3.5455,-0.027,7,0.851,0.363,0,0,-1,-1E-30,0,0.6431,0.3488,0.0007715,0.001738,0.002833,-1,0.008045,-5.858,-4.821,-3.424,-5.911
0.008,141000000,4.487946987,4.486,4.251,3.5394,-0.052,8,0.851,0.385,266.52,136.17,1,-0.00000135,0,0.6431,0.3488,0.0008195,0.001739,0.002841,-1,0.008038,-5.858,-4.717,-3.191,-5.841
0.008,141000000,4.487947941,4.485,4.382,3.5239,-0.244,8,0.851,0.385,403.73,194.98,1,-0.00000248,0,0.6431,0.3488,0.0008195,0.001739,0.002841,-1,0.008038,-6.185,-4.723,-2.745,-5.938
0.008,141000000,4.487947464,4.485,4.415,3.5201,-0.293,8,0.851,0.385,448,213.33,1,-0.00000289,0,0.6431,0.3488,0.0008195,0.001739,0.002841,-1,0.008038,-6.267,-4.71,-2.595,-5.946
