#Zini,#Age,#Mini,#Mass,#logL,#logTe,#logg,#label,#McoreTP,#C_O,#period0,#period1,#pmode,#Mloss,#tau1m,#X,#Y,#Xc,#Xn,#Xo,#Cexcess,#Z,#mbolmag,#Gmag,#G_BPmag,#G_RPmag
0.008,178000000,3.891201258,3.892,2.761,3.8063,2.445,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.132,-2.276,-2.062,-2.628
0.008,178000000,3.891286612,3.892,2.752,3.7944,2.406,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.111,-2.249,-2.012,-2.632
0.008,178000000,3.891367674,3.892,2.743,3.7827,2.367,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.088,-2.22,-1.96,-2.631
0.008,178000000,3.89144516,3.892,2.734,3.7714,2.332,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.065,-2.188,-1.904,-2.627
0.008,178000000,3.891522169,3.892,2.724,3.7608,2.299,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.04,-2.153,-1.846,-2.618
0.008,178000000,3.891606808,3.892,2.712,3.7504,2.269,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.011,-2.112,-1.781,-2.603
0.008,178000000,3.891701937,3.892,2.698,3.7406,2.245,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.974,-2.063,-1.709,-2.578
0.008,178000000,3.891832352,3.892,2.675,3.7303,2.226,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.919,-1.992,-1.614,-2.53
0.008,178000000,3.891956329,3.892,2.652,3.7224,2.217,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.861,-1.921,-1.524,-2.478
0.008,178000000,3.892100096,3.892,2.627,3.714,2.209,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.798,-1.841,-1.424,-2.416
0.008,178000000,3.892255545,3.893,2.608,3.7055,2.194,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.751,-1.775,-1.337,-2.369
0.008,178000000,3.892307997,3.893,2.604,3.7026,2.187,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.74,-1.759,-1.313,-2.358
0.008,178000000,3.892365694,3.893,2.607,3.6997,2.172,3,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.746,-1.758,-1.305,-2.364
0.008,178000000,3.892533064,3.893,2.627,3.6911,2.118,3,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.796,-1.786,-1.311,-2.41
0.008,178000000,3.89265728,3.893,2.658,3.6848,2.062,3,0,0.537,0,0,-1,-1E-30,0,0.729,0.263,0.001419,0.0003877,0.003521,-1,0.008,-1.875,-1.847,-1.356,-2.485
0.008,178000000,3.892785072,3.893,2.697,3.6792,2.001,3,0,0.536,0,0,-1,-1E-30,0,0.7289,0.2631,0.001415,0.0003886,0.003521,-1,0.008,-1.972,-1.927,-1.421,-2.577
0.008,178000000,3.892910242,3.893,2.732,3.6748,1.948,3,0,0.529,0,0,-1,-1E-30,0,0.7288,0.2632,0.001397,0.0003965,0.003521,-1,0.008,-2.06,-2.001,-1.483,-2.66
0.008,178000000,3.893146753,3.893,2.782,3.669,1.874,3,0,0.493,0,0,-1,-1E-30,0,0.7287,0.2633,0.001303,0.0004848,0.003521,-1,0.008015,-2.185,-2.107,-1.573,-2.778
0.008,178000000,3.893237829,3.894,2.796,3.6674,1.853,3,0,0.477,0,0,-1,-1E-30,0,0.7287,0.2633,0.001261,0.0005343,0.003521,-1,0.008047,-2.221,-2.138,-1.599,-2.813
0.008,178000000,3.893426418,3.894,2.821,3.6647,1.818,3,0,0.448,0,0,-1,-1E-30,0,0.7286,0.2633,0.001183,0.0006293,0.003521,-1,0.008067,-2.284,-2.19,-1.644,-2.871
0.008,178000000,3.893464327,3.894,2.826,3.6643,1.811,3,0,0.443,0,0,-1,-1E-30,0,0.7285,0.2634,0.001169,0.0006475,0.003521,-1,0.0081,-2.295,-2.2,-1.652,-2.882
0.008,178000000,3.893563032,3.894,2.837,3.6631,1.795,3,0,0.433,0,0,-1,-1E-30,0,0.7285,0.2634,0.001145,0.0006772,0.003521,-1,0.008085,-2.324,-2.224,-1.673,-2.908
0.008,178000000,3.893909454,3.894,2.876,3.6591,1.74,3,0,0.406,0,0,-1,-1E-30,0,0.7284,0.2636,0.001071,0.0007681,0.003521,-1,0.008062,-2.421,-2.306,-1.743,-2.999
0.008,178000000,3.8942554,3.895,2.914,3.6553,1.687,3,0,0.386,0,0,-1,-1E-30,0,0.7282,0.2637,0.001019,0.0008327,0.003519,-1,0.0081,-2.516,-2.387,-1.813,-3.089
0.008,178000000,3.894601345,3.895,2.952,3.6517,1.635,3,0,0.374,0,0,-1,-1E-30,0,0.7275,0.2644,0.000981,0.0008994,0.003496,-1,0.008077,-2.611,-2.466,-1.881,-3.176
0.008,178000000,3.894947052,3.895,2.99,3.6484,1.584,3,0,0.371,0,0,-1,-1E-30,0,0.725,0.267,0.0009504,0.00101,0.003412,-1,0.008028,-2.706,-2.546,-1.949,-3.264
0.008,178000000,3.895292997,3.896,3.028,3.6452,1.533,3,0,0.371,0,0,-1,-1E-30,0,0.7206,0.2713,0.0009243,0.00112,0.003324,-1,0.008076,-2.8,-2.625,-2.017,-3.351
0.008,178000000,3.895638466,3.896,3.066,3.642,1.483,3,0,0.37,0,0,-1,-1E-30,0,0.7153,0.2767,0.000903,0.001211,0.00325,-1,0.008011,-2.894,-2.704,-2.085,-3.438
0.008,178000000,3.895984173,3.896,3.103,3.6389,1.433,3,0,0.37,0,0,-1,-1E-30,0,0.7101,0.2819,0.0008867,0.001282,0.003192,-1,0.008001,-2.989,-2.783,-2.152,-3.525
0.008,178000000,3.896378994,3.897,3.139,3.636,1.385,3,0,0.37,0,0,-1,-1E-30,0,0.7056,0.2864,0.0008744,0.001335,0.003149,-1,0.008005,-3.078,-2.857,-2.215,-3.607
0.008,178000000,3.897315264,3.898,3.173,3.6333,1.341,3,0,0.37,0,0,-1,-1E-30,0,0.7019,0.2901,0.0008652,0.001375,0.003116,-1,0.008049,-3.162,-2.927,-2.273,-3.684
0.008,178000000,3.904194593,3.905,3.134,3.6372,1.397,4,0,0.37,0,0,-1,-1E-30,0,0.7019,0.29,0.0008653,0.001375,0.003117,-1,0.008053,-3.064,-2.849,-2.211,-3.596
0.008,178000000,3.909113884,3.91,3.094,3.641,1.452,4,0,0.37,0,0,-1,-1E-30,0,0.7019,0.29,0.0008654,0.001375,0.003117,-1,0.008055,-2.965,-2.77,-2.147,-3.507
0.008,178000000,3.912402868,3.913,3.058,3.6443,1.502,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.29,0.0008654,0.001375,0.003117,-1,0.008057,-2.876,-2.696,-2.085,-3.425
0.008,178000000,3.914935827,3.916,3.026,3.6474,1.546,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.29,0.0008655,0.001375,0.003117,-1,0.008058,-2.795,-2.63,-2.029,-3.351
0.008,178000000,3.917433739,3.918,2.992,3.6505,1.593,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.29,0.0008655,0.001374,0.003117,-1,0.008059,-2.711,-2.561,-1.971,-3.274
0.008,178000000,3.920354605,3.921,2.953,3.6543,1.648,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.29,0.0008655,0.001374,0.003117,-1,0.008061,-2.612,-2.479,-1.902,-3.183
0.008,178000000,3.923254252,3.924,2.916,3.658,1.7,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.2899,0.0008656,0.001374,0.003117,-1,0.008062,-2.519,-2.4,-1.833,-3.096
0.008,178000000,3.926735878,3.928,2.876,3.662,1.756,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.2899,0.0008656,0.001374,0.003117,-1,0.008064,-2.421,-2.317,-1.763,-3.004
0.008,178000000,3.930756807,3.932,2.84,3.6663,1.81,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.2899,0.0008657,0.001374,0.003117,-1,0.008066,-2.33,-2.243,-1.701,-2.92
0.008,178000000,3.936273813,3.937,2.805,3.6714,1.866,4,0,0.37,0,0,-1,-1E-30,0,0.702,0.2899,0.0008658,0.001374,0.003117,-1,0.008069,-2.243,-2.173,-1.645,-2.84
0.008,178000000,3.946127892,3.947,2.777,3.6794,1.927,4,0,0.37,0,0,-1,-1E-30,0,0.7021,0.2898,0.000866,0.001374,0.003117,-1,0.008074,-2.172,-2.129,-1.622,-2.779
0.008,178000000,3.946807623,3.948,2.776,3.6799,1.93,4,0,0.37,0,0,-1,-1E-30,0,0.7021,0.2898,0.000866,0.001374,0.003117,-1,0.008074,-2.17,-2.128,-1.623,-2.777
0.008,178000000,3.953459501,3.955,2.793,3.6863,1.939,5,0,0.37,0,0,-1,-1E-30,0,0.7021,0.2898,0.0008661,0.001373,0.003117,-1,0.008077,-2.213,-2.192,-1.703,-2.827
0.008,178000000,3.961612463,3.963,2.844,3.6994,1.942,5,0,0.37,0,0,-1,-1E-30,0,0.7021,0.2898,0.0008662,0.001373,0.003117,-1,0.008081,-2.34,-2.353,-1.897,-2.961
0.008,178000000,3.965523243,3.967,2.873,3.7065,1.941,5,0,0.37,0,0,-1,-1E-30,0,0.7022,0.2898,0.0008663,0.001373,0.003117,-1,0.008083,-2.413,-2.442,-2.004,-3.035
0.008,178000000,3.967893124,3.969,2.894,3.7128,1.945,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008663,0.001373,0.003118,-1,0.008084,-2.466,-2.509,-2.087,-3.088
0.008,178000000,3.970310211,3.972,2.915,3.7212,1.959,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008663,0.001373,0.003118,-1,0.008085,-2.517,-2.578,-2.176,-3.138
0.008,178000000,3.972530127,3.974,2.931,3.7314,1.984,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008664,0.001373,0.003118,-1,0.008087,-2.557,-2.635,-2.259,-3.171
0.008,178000000,3.97448802,3.976,2.942,3.7412,2.013,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008664,0.001373,0.003118,-1,0.008087,-2.584,-2.677,-2.324,-3.19
0.008,178000000,3.976973534,3.978,2.949,3.7484,2.034,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008664,0.001373,0.003118,-1,0.008089,-2.603,-2.705,-2.369,-3.201
0.008,178000000,3.979494333,3.981,2.957,3.7561,2.057,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008665,0.001373,0.003118,-1,0.00809,-2.623,-2.734,-2.416,-3.21
0.008,178000000,3.984926224,3.987,2.963,3.7539,2.043,5,0,0.371,0,0,-1,-1E-30,0,0.7022,0.2897,0.0008666,0.001372,0.003118,-1,0.008093,-2.638,-2.747,-2.424,-3.229
0.008,178000000,4,4.002,2.984,3.7534,2.022,6,0,0.371,0,0,-1,-1E-30,0,0.7023,0.2896,0.0008668,0.001372,0.003118,-1,0.0081,-2.691,-2.8,-2.476,-3.282
0.008,178000000,4.00879097,4.01,2.996,3.7534,2.011,6,0,0.371,0,0,-1,-1E-30,0,0.7023,0.2896,0.0008669,0.001372,0.003118,-1,0.008095,-2.72,-2.83,-2.506,-3.313
0.008,178000000,4.026471615,4.028,3.017,3.7483,1.971,6,0,0.371,0,0,-1,-1E-30,0,0.7024,0.2895,0.0008672,0.001371,0.003118,-1,0.008086,-2.773,-2.877,-2.54,-3.372
0.008,178000000,4.035295487,4.036,3.026,3.7424,1.94,6,0,0.371,0,0,-1,-1E-30,0,0.7025,0.2894,0.0008674,0.001371,0.003118,-1,0.008082,-2.794,-2.89,-2.54,-3.4
0.008,178000000,4.041510582,4.042,3.03,3.7351,1.908,6,0,0.371,0,0,-1,-1E-30,0,0.7025,0.2894,0.0008675,0.001371,0.003118,-1,0.008079,-2.804,-2.89,-2.522,-3.417
0.008,178000000,4.046742439,4.048,3.03,3.7267,1.874,6,0,0.371,0,0,-1,-1E-30,0,0.7025,0.2894,0.0008675,0.001371,0.003118,-1,0.008076,-2.806,-2.878,-2.489,-3.425
0.008,178000000,4.051471233,4.052,3.029,3.7186,1.843,6,0,0.371,0,0,-1,-1E-30,0,0.7026,0.2894,0.0008676,0.001371,0.003118,-1,0.008074,-2.803,-2.859,-2.45,-3.425
0.008,178000000,4.055809021,4.057,3.026,3.7109,1.816,6,0,0.371,0,0,-1,-1E-30,0,0.7026,0.2893,0.0008677,0.001371,0.003118,-1,0.008072,-2.794,-2.835,-2.407,-3.419
0.008,178000000,4.060596943,4.061,3.015,3.7014,1.789,6,0,0.371,0,0,-1,-1E-30,0,0.7026,0.2893,0.0008678,0.00137,0.003118,-1,0.008069,-2.767,-2.786,-2.334,-3.391
0.008,178000000,4.064637184,4.065,3.001,3.6929,1.77,6,0,0.371,0,0,-1,-1E-30,0,0.7026,0.2893,0.0008678,0.00137,0.003118,-1,0.008067,-2.733,-2.731,-2.257,-3.354
0.008,178000000,4.068236351,4.069,2.983,3.6845,1.754,6,0,0.371,0,0,-1,-1E-30,0,0.7026,0.2893,0.0008679,0.00137,0.003118,-1,0.008065,-2.688,-2.662,-2.166,-3.302
0.008,178000000,4.071552277,4.072,2.968,3.6753,1.733,6,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.0008679,0.00137,0.003118,-1,0.008064,-2.65,-2.594,-2.074,-3.254
0.008,178000000,4.074846268,4.075,2.979,3.6642,1.678,6,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008062,-2.678,-2.583,-2.033,-3.266
0.008,178000000,4.075710774,4.076,3.009,3.6577,1.622,6,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008062,-2.753,-2.634,-2.065,-3.331
0.008,178000000,4.075825214,4.076,3.021,3.6559,1.602,6,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008061,-2.783,-2.657,-2.083,-3.358
0.008,178000000,4.075903416,4.076,3.043,3.6532,1.571,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008061,-2.836,-2.699,-2.117,-3.406
0.008,178000000,4.075997353,4.077,3.076,3.6495,1.522,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008061,-2.921,-2.766,-2.172,-3.482
0.008,178000000,4.076250076,4.077,3.098,3.6476,1.492,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2893,0.000868,0.00137,0.003118,-1,0.008061,-2.976,-2.813,-2.211,-3.533
0.008,178000000,4.076622963,4.077,3.087,3.6485,1.508,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.008061,-2.947,-2.787,-2.19,-3.506
0.008,178000000,4.077045918,4.078,3.111,3.6458,1.473,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.008061,-3.007,-2.835,-2.228,-3.56
0.008,178000000,4.07732296,4.078,3.149,3.6419,1.419,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.008061,-3.103,-2.912,-2.291,-3.647
0.008,178000000,4.07765007,4.078,3.188,3.638,1.364,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.008061,-3.201,-2.991,-2.355,-3.736
0.008,178000000,4.078079701,4.079,3.228,3.6342,1.31,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.00806,-3.299,-3.069,-2.418,-3.824
0.008,178000000,4.078624249,4.079,3.268,3.6305,1.254,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.000868,0.00137,0.003118,-1,0.00806,-3.401,-3.151,-2.485,-3.916
0.008,178000000,4.079246044,4.08,3.309,3.6269,1.2,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008679,0.00137,0.003118,-1,0.00806,-3.501,-3.232,-2.551,-4.007
0.008,178000000,4.079880714,4.08,3.348,3.6231,1.145,7,0,0.371,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008671,0.00137,0.003118,-1,0.008059,-3.601,-3.309,-2.613,-4.095
0.008,178000000,4.080490112,4.081,3.388,3.6195,1.09,7,0,0.37,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008647,0.001372,0.003118,-1,0.008059,-3.701,-3.387,-2.675,-4.184
0.008,178000000,4.081058502,4.082,3.429,3.6159,1.036,7,0,0.368,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008605,0.001377,0.003118,-1,0.008059,-3.801,-3.466,-2.738,-4.272
0.008,178000000,4.081579208,4.082,3.469,3.6123,0.981,7,0,0.366,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008562,0.001383,0.003118,-1,0.008059,-3.902,-3.544,-2.8,-4.361
0.008,178000000,4.082049847,4.083,3.509,3.6086,0.926,7,0,0.365,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008527,0.001387,0.003118,-1,0.008058,-4.003,-3.62,-2.855,-4.448
0.008,178000000,4.082474709,4.083,3.549,3.605,0.872,7,0,0.363,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008497,0.001391,0.003118,-1,0.008058,-4.103,-3.694,-2.911,-4.533
0.008,178000000,4.082861424,4.083,3.588,3.6015,0.819,7,0,0.362,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008472,0.001394,0.003118,-1,0.008058,-4.201,-3.769,-2.966,-4.618
0.008,178000000,4.083220959,4.084,3.628,3.5979,0.765,7,0,0.362,0,0,-1,-1E-30,0,0.7027,0.2892,0.0008451,0.001397,0.003117,-1,0.008058,-4.299,-3.842,-3.02,-4.702
0.008,178000000,4.083557129,4.084,3.667,3.5943,0.711,7,0,0.361,0,0,-1,-1E-30,0,0.7027,0.2893,0.0008433,0.0014,0.003116,-1,0.008036,-4.397,-3.911,-3.066,-4.783
0.008,178000000,4.083868504,4.084,3.706,3.5907,0.658,7,0,0.36,0,0,-1,-1E-30,0,0.7027,0.2893,0.0008418,0.001404,0.003114,-1,0.008022,-4.495,-3.979,-3.112,-4.864
0.008,178000000,4.08415699,4.085,3.745,3.5872,0.605,7,0,0.36,0,0,-1,-1E-30,0,0.7026,0.2893,0.0008404,0.001408,0.003111,-1,0.008043,-4.591,-4.048,-3.159,-4.944
0.008,178000000,4.084425449,4.085,3.783,3.5836,0.553,7,0,0.36,0,0,-1,-1E-30,0,0.7025,0.2894,0.0008391,0.001413,0.003107,-1,0.008024,-4.687,-4.114,-3.202,-5.022
0.008,178000000,4.084677696,4.085,3.821,3.5798,0.5,7,0,0.36,0,0,-1,-1E-30,0,0.7023,0.2897,0.0008377,0.001419,0.003102,-1,0.008039,-4.782,-4.174,-3.232,-5.096
0.008,178000000,4.084913731,4.085,3.859,3.5762,0.447,7,0,0.36,0,0,-1,-1E-30,0,0.7017,0.2902,0.0008361,0.001426,0.003096,-1,0.008052,-4.877,-4.232,-3.259,-5.17
0.008,178000000,4.085137367,4.086,3.896,3.5725,0.395,7,0,0.36,0,0,-1,-1E-30,0,0.7005,0.2914,0.0008341,0.001435,0.003089,-1,0.008046,-4.969,-4.289,-3.285,-5.241
0.008,178000000,4.085352421,4.086,3.933,3.5689,0.344,7,0,0.36,0,0,-1,-1E-30,0,0.698,0.294,0.000831,0.001449,0.003077,-1,0.00808,-5.061,-4.343,-3.305,-5.311
0.008,178000000,4.085559368,4.086,3.97,3.5656,0.294,7,0,0.36,0,0,-1,-1E-30,0,0.6905,0.3014,0.0008226,0.001488,0.003045,-1,0.008078,-5.154,-4.396,-3.317,-5.379
0.008,178000000,4.085762024,4.086,4.009,3.5622,0.241,7,0,0.36,0,0,-1,-1E-30,0,0.6785,0.3134,0.0008091,0.00155,0.002994,-1,0.008059,-5.252,-4.452,-3.332,-5.453
0.008,178000000,4.085947037,4.086,4.049,3.5586,0.187,7,0,0.36,0,0,-1,-1E-30,0,0.6681,0.3238,0.0007973,0.001604,0.002949,-1,0.008059,-5.353,-4.51,-3.347,-5.527
0.008,178000000,4.086102009,4.086,4.086,3.5551,0.136,7,0,0.361,0,0,-1,-1E-30,0,0.6627,0.3293,0.0007912,0.001631,0.002926,-1,0.008069,-5.445,-4.557,-3.344,-5.591
0.008,178000000,4.086256027,4.087,4.124,3.5511,0.082,7,0,0.361,0,0,-1,-1E-30,0,0.6592,0.3328,0.0007873,0.00165,0.002912,-1,0.008008,-5.54,-4.589,-3.302,-5.647
0.008,178000000,4.086402416,4.087,4.161,3.5469,0.028,7,0,0.361,0,0,-1,-1E-30,0,0.6575,0.3345,0.0007853,0.001659,0.002904,-1,0.008,-5.632,-4.617,-3.253,-5.698
0.008,178000000,4.086539269,4.087,4.195,3.543,-0.022,7,0,0.361,0,0,-1,-1E-30,0,0.6566,0.3354,0.0007844,0.001663,0.002901,-1,0.008,-5.717,-4.641,-3.2,-5.744
0.008,178000000,4.086720467,4.087,4.228,3.539,-0.07,7,0,0.361,0,0,-1,-1E-30,0,0.6561,0.3359,0.0007838,0.001666,0.002898,-1,0.008033,-5.8,-4.65,-3.111,-5.777
0.008,178000000,4.086921215,4.087,4.206,3.5417,-0.038,7,0,0.361,0,0,-1,-1E-30,0,0.6558,0.3362,0.0007834,0.001667,0.002897,-1,0.008003,-5.745,-4.648,-3.18,-5.759
0.008,178000000,4.086956024,4.087,4.152,3.5481,0.042,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.61,-4.614,-3.271,-5.688
0.008,178000000,4.086966038,4.087,4.111,3.5527,0.101,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.509,-4.583,-3.326,-5.632
0.008,178000000,4.086974621,4.087,4.079,3.5562,0.147,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.428,-4.556,-3.363,-5.585
0.008,178000000,4.086986542,4.087,4.066,3.5577,0.166,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.395,-4.54,-3.364,-5.562
0.008,178000000,4.086997986,4.087,4.098,3.5542,0.121,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.474,-4.573,-3.344,-5.613
0.008,178000000,4.087008953,4.087,4.129,3.5508,0.076,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.553,-4.598,-3.306,-5.657
0.008,178000000,4.087028027,4.087,4.145,3.549,0.052,7,0,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.592,-4.609,-3.282,-5.679
0.008,178000000,4.087063789,4.087,4.192,3.5435,-0.017,7,0.819,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.711,-4.642,-3.211,-5.743
0.008,178000000,4.087070942,4.087,4.198,3.5427,-0.026,7,0.818,0.361,0,0,-1,-1E-30,0,0.6557,0.3363,0.0007834,0.001667,0.002897,-1,0.008,-5.726,-4.646,-3.201,-5.751
0.008,178000000,4.087080479,4.087,4.198,3.5371,-0.049,8,0.818,0.382,258.81,132.39,1,-0.00000118,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.726,-4.542,-2.961,-5.679
0.008,178000000,4.087080956,4.087,4.317,3.523,-0.224,8,0.818,0.382,377.57,183.5,1,-0.00000205,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-6.023,-4.54,-2.538,-5.759
0.008,178000000,4.087080479,4.087,4.339,3.5203,-0.257,8,0.818,0.382,405.45,195.15,1,-0.00000227,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-6.079,-4.531,-2.435,-5.764
0.008,178000000,4.087080956,4.087,4.275,3.528,-0.161,8,0.818,0.382,329.81,163.25,1,-0.00000168,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.916,-4.555,-2.727,-5.747
0.008,178000000,4.087081909,4.087,4.159,3.5418,0.01,8,0.818,0.382,228.29,118.78,1,-0.000000989,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.628,-4.533,-3.077,-5.642
0.008,178000000,4.08708334,4.087,4.102,3.5486,0.094,8,0.818,0.382,190.18,101.43,1,-0.000000766,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.484,-4.497,-3.169,-5.567
0.008,178000000,4.087085247,4.087,4.145,3.5435,0.031,8,0.818,0.382,218.09,114.18,1,-0.000000927,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.592,-4.525,-3.101,-5.624
0.008,178000000,4.087087631,4.086,4.178,3.5394,-0.019,8,0.818,0.382,243.02,125.37,1,-0.00000108,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.676,-4.536,-3.018,-5.659
0.008,178000000,4.087090969,4.086,4.2,3.5369,-0.051,8,0.818,0.382,259.99,132.91,1,-0.00000119,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.729,-4.54,-2.953,-5.678
0.008,178000000,4.087094784,4.085,4.211,3.5354,-0.068,8,0.818,0.382,270.07,137.35,1,-0.00000125,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.758,-4.541,-2.915,-5.688
0.008,178000000,4.087099552,4.084,4.219,3.5345,-0.08,8,0.818,0.382,276.85,140.32,1,-0.0000013,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.777,-4.541,-2.89,-5.694
0.008,178000000,4.087105274,4.083,4.226,3.5336,-0.09,8,0.818,0.382,283.18,143.09,1,-0.00000134,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.794,-4.541,-2.866,-5.699
0.008,178000000,4.087105274,4.084,4.429,3.5087,-0.394,8,0.818,0.382,544.61,251.84,0,-0.00000347,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-6.304,-4.455,-1.936,-5.744
0.008,178000000,4.087105751,4.083,4.367,3.5163,-0.301,8,0.818,0.382,445.59,211.73,1,-0.00000258,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-6.147,-4.501,-2.264,-5.756
0.008,178000000,4.087106228,4.083,4.302,3.5242,-0.204,8,0.818,0.382,361.95,176.9,1,-0.0000019,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.985,-4.533,-2.576,-5.745
0.008,178000000,4.087107182,4.083,4.187,3.5383,-0.033,8,0.818,0.382,249.98,128.47,1,-0.00000112,0,0.6557,0.3362,0.0008317,0.001668,0.002905,-1,0.008026,-5.697,-4.536,-2.988,-5.665
